"Name","Rating","Rating Deviation","Volatility"
"Nutsonyochin",1060.03595822,698.071070212,0.0599940476461
"JollyJabroni",1481.18602732,469.593795722,0.0599962069653
"TrialColt",825.002090991,287.377130882,0.0600033317015
"k.o. kennn",1307.60327106,434.579365425,0.0599982727808
"supreme",1907.1082356,808.608054364,0.0599971874705
"na5ty",1284.24921664,1082.55877683,0.0599985880642
"saef",1390.85524086,916.337020041,0.0599976757787
"inu",1860.63521226,360.141585428,0.0599899390494
"PFL",1297.70859438,377.336614003,0.0599980902739
"Drephen",2491.7636636,165.740945756,0.0600053706813
"superwaffles",1761.18584106,408.545697534,0.0600089973667
"Hydronium",1471.79002003,476.99965941,0.0599977159736
"NoodleIncident",852.177568307,418.043670553,0.0599969695667
"beatz",1394.300386,985.130881621,0.0599987849976
"Blenderer",1256.89335361,486.683449067,0.059999481278
"bcorn",1540.3927529,968.229990645,0.0599982599271
"Lust",1163.13947455,749.799236131,0.0599960172147
"Fate",983.949815733,548.578209486,0.0599935341097
"yungmu",1285.5701561,1106.01076827,0.060000230352
"sheebzoven",1540.76981768,881.175359477,0.059996742374
"goonsquadstiff",1537.76454209,845.038363265,0.0599980105202
"Desh",1056.746649,307.605353859,0.0600029307431
"OldmanKarp",1145.64649465,231.142479441,0.0599990303952
"floxian",1694.35483289,781.609046369,0.0599954479557
"4%",2753.9504893,413.304167529,0.06000877204
"Ace",974.536538113,565.331079698,0.0599957887866
"Mushy",1512.20296884,610.709643074,0.0599954661811
"yoshibrothers",1620.52607154,937.089981234,0.0599971701634
"make-outkingofmontana",1331.88931047,1043.5509977,0.0599988341036
"8008",1397.10087588,913.816016704,0.060002537572
"Sapphire",1377.43205389,502.030072605,0.0599974798963
"GBHatch",1224.37350393,553.13795224,0.0600007850683
"Astronautical",1270.69763955,563.297422073,0.0599932332673
"Ugthecaveboy",1327.48424802,764.739442885,0.0599962988415
"jubba",1360.67166346,1049.41943493,0.0599981409408
"Joeycrzl",2203.84709111,330.653248058,0.0600015973572
"Omni",1473.24194271,619.757863053,0.0599940300465
"fredricklamar",1437.46248453,978.102683896,0.05999770665
"duck4.1",1948.32773491,843.813495897,0.0599968020587
"b9.1hellsing",1639.44405951,884.000668698,0.0599978154609
